ISO3 code,Economy,year,AG.LND.AGRI.ZS,AG.LND.FRLS.HA,AG.LND.FRST.ZS,AG.LND.PFLS.HA,AG.PRD.FOOD.XD,AG.SRF.TOTL.K2,CC.EST,EG.CFT.ACCS.ZS,EG.EGY.PRIM.PP.KD,EG.ELC.ACCS.RU.ZS,EG.ELC.ACCS.ZS,EG.ELC.COAL.ZS,EG.ELC.RNEW.ZS,EG.FEC.RNEW.ZS,EG.IMP.CONS.ZS,EG.USE.COMM.FO.ZS,EG.USE.PCAP.KG.OE,EN.ATM.PM25.MC.M3,EN.CLC.CDDY.XD,EN.CLC.CSTP.ZS,EN.CLC.HDDY.XD,EN.CLC.HEAT.XD,EN.CLC.SPEI.XD,EN.GHG.ALL.LU.MT.CE.AR5,EN.GHG.ALL.MT.CE.AR5,EN.GHG.ALL.PC.CE.AR5,EN.GHG.CH4.AG.MT.CE.AR5,EN.GHG.CH4.BU.MT.CE.AR5,EN.GHG.CH4.FE.MT.CE.AR5,EN.GHG.CH4.IC.MT.CE.AR5,EN.GHG.CH4.IP.MT.CE.AR5,EN.GHG.CH4.MT.CE.AR5,EN.GHG.CH4.PI.MT.CE.AR5,EN.GHG.CH4.TR.MT.CE.AR5,EN.GHG.CH4.WA.MT.CE.AR5,EN.GHG.CH4.ZG.AR5,EN.GHG.CO2.AG.MT.CE.AR5,EN.GHG.CO2.BU.MT.CE.AR5,EN.GHG.CO2.FE.MT.CE.AR5,EN.GHG.CO2.IC.MT.CE.AR5,EN.GHG.CO2.IP.MT.CE.AR5,EN.GHG.CO2.LU.DF.MT.CE.AR5,EN.GHG.CO2.LU.FL.MT.CE.AR5,EN.GHG.CO2.LU.MT.CE.AR5,EN.GHG.CO2.LU.OL.MT.CE.AR5,EN.GHG.CO2.LU.OS.MT.CE.AR5,EN.GHG.CO2.MT.CE.AR5,EN.GHG.CO2.PC.CE.AR5,EN.GHG.CO2.PI.MT.CE.AR5,EN.GHG.CO2.RT.GDP.KD,EN.GHG.CO2.RT.GDP.PP.KD,EN.GHG.CO2.TR.MT.CE.AR5,EN.GHG.CO2.WA.MT.CE.AR5,EN.GHG.CO2.ZG.AR5,EN.GHG.FGAS.IP.MT.CE.AR5,EN.GHG.N2O.AG.MT.CE.AR5,EN.GHG.N2O.BU.MT.CE.AR5,EN.GHG.N2O.FE.MT.CE.AR5,EN.GHG.N2O.IC.MT.CE.AR5,EN.GHG.N2O.IP.MT.CE.AR5,EN.GHG.N2O.MT.CE.AR5,EN.GHG.N2O.PI.MT.CE.AR5,EN.GHG.N2O.TR.MT.CE.AR5,EN.GHG.N2O.WA.MT.CE.AR5,EN.GHG.N2O.ZG.AR5,EN.GHG.TOT.ZG.AR5,EN.H2O.BDYS.ZS,EN.LND.LTMP.DC,EN.MAM.THRD.NO,EN.POP.DNST,ER.H2O.FWST.ZS,ER.H2O.FWTL.ZS,ER.PTD.TOTL.ZS,FP.CPI.TOTL.ZG,GB.XPD.RSDV.GD.ZS,GE.EST,HD.HCI.OVRL,IP.JRN.ARTC.SC,IP.PAT.RESD,IT.NET.USER.ZS,NV.AGR.TOTL.ZS,NW.DOW.PC,NW.DOW.TO,NW.HCA.FEMA.PC,NW.HCA.FEMA.TO,NW.HCA.MALE.PC,NW.HCA.MALE.TO,NW.HCA.PC,NW.HCA.TO,NW.NCA.AGRI.PC,NW.NCA.AGRI.TO,NW.NCA.FISH.PC,NW.NCA.FISH.TO,NW.NCA.FSTC.PC,NW.NCA.FSTC.TO,NW.NCA.FSTP.PC,NW.NCA.FSTP.TO,NW.NCA.FSTW.PC,NW.NCA.FSTW.TO,NW.NCA.FTIM.PC,NW.NCA.FTIM.TO,NW.NCA.HYDR.PC,NW.NCA.HYDR.TO,NW.NCA.MANG.PC,NW.NCA.MANG.TO,NW.NCA.MBAU.PC,NW.NCA.MBAU.TO,NW.NCA.MCOB.PC,NW.NCA.MCOB.TO,NW.NCA.MCOP.PC,NW.NCA.MCOP.TO,NW.NCA.MGOL.PC,NW.NCA.MGOL.TO,NW.NCA.MINR.PC,NW.NCA.MINR.TO,NW.NCA.MIRO.PC,NW.NCA.MIRO.TO,NW.NCA.MLEA.PC,NW.NCA.MLEA.TO,NW.NCA.MLIT.PC,NW.NCA.MLIT.TO,NW.NCA.MMOL.PC,NW.NCA.MMOL.TO,NW.NCA.MNIC.PC,NW.NCA.MNIC.TO,NW.NCA.MPHO.PC,NW.NCA.MPHO.TO,NW.NCA.MSIL.PC,NW.NCA.MSIL.TO,NW.NCA.MTIN.PC,NW.NCA.MTIN.TO,NW.NCA.MZIN.PC,NW.NCA.MZIN.TO,NW.NCA.SACO.PC,NW.NCA.SACO.TO,NW.NCA.SAGA.PC,NW.NCA.SAGA.TO,NW.NCA.SAOI.PC,NW.NCA.SAOI.TO,NW.NCA.SSOI.PC,NW.NCA.SSOI.TO,NW.NCA.TOTL.PC,NW.NCA.TOTL.TO,NW.NFA.PC,NW.NFA.TO,NW.NFL.PC,NW.NFL.TO,NW.PCA.PC,NW.PCA.TO,NW.TOW.PC,NW.TOW.TO,NY.ADJ.DFOR.GN.ZS,NY.ADJ.DRES.GN.ZS,NY.GDP.MKTP.CD,NY.GDP.MKTP.KD.ZG,NY.GDP.PCAP.CD,PV.EST,RL.EST,RQ.EST,SD.ESR.PERF.XQ,SE.ADT.LITR.ZS,SE.ENR.PRSC.FM.ZS,SE.PRM.CMPT.ZS,SE.PRM.ENRR,SE.XPD.TOTL.GB.ZS,SG.GEN.PARL.ZS,SH.DTH.COMM.ZS,SH.DYN.MORT,SH.H2O.SMDW.ZS,SH.MED.BEDS.ZS,SH.STA.OWAD.ZS,SH.STA.SMSS.ZS,SI.DST.FRST.20,SI.POV.DDAY,SI.POV.GINI,SI.POV.NAHC,SI.POV.UMIC,SI.SPR.PGAP,SL.EMP.WORK.FE.ZS,SL.EMP.WORK.ZS,SL.TLF.0714.ZS,SL.TLF.ACTI.ZS,SL.TLF.CACT.FM.ZS,SL.UEM.NEET.FE.ME.ZS,SL.UEM.NEET.ME.ZS,SL.UEM.TOTL.ZS,SM.POP.NETM,SN.ITK.DEFC.ZS,SP.DYN.LE00.IN,SP.DYN.TFRT.IN,SP.POP.65UP.TO.ZS,SP.POP.GROW,SP.POP.TOTL,SP.UWT.TFRT,VA.EST
BRN,Brunei Darussalam,1989,2.4668,,,,20.94,5770.0,,,,,,,,,,,,,4881.2,,0.0,0.0,-0.5357,,5.4492,21.9669,0.0212,0.0012,1.3321,0.0001,,1.4111,0.002,0.0079,0.0466,,,0.0426,2.2036,0.1218,0.0435,,,,,,3.9947,16.1035,1.0509,0.3635,,0.5315,0.0008,,,0.0201,0.0002,0.0008,0.0003,0.0106,0.041,0.0005,0.0048,0.0037,,,,,,47.071,,,,1.3043,,,,,,,0.5781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2799,21.6614,4983622880.9994,-2.7262,20090.069,,,,,,,,125.8628,10.0658,,,13.5,,,,,,,,,,,,,,,,,,,1002.0,,71.408,3.364,2.6197,2.9251,248064.0,,
BRN,Brunei Darussalam,1990,2.4668,,78.3681,,17.81,5770.0,,,,100.0,100.0,0.0,0.0,0.7,-799.8963,99.8429,6766.2027,8.3707,5115.66,,0.0,0.86,-1.5104,,5.8516,22.9212,0.0135,0.0009,1.4329,0.0001,,1.5057,0.002,0.008,0.0482,,,0.0458,2.4429,0.125,0.044,,,,,,4.3001,16.8438,1.0882,0.3813,0.1425,0.5534,0.0008,,0.0044,0.0203,0.0001,0.0009,0.0003,0.0106,0.0414,0.0005,0.005,0.0036,,,,,,48.4425,,,,2.1387,,,,,,0.0,0.5747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0972,25.8596,6039881086.6816,2.6431,23658.7166,,,,,,,,,8.7103,,,13.3,,,27.22,,,,,,,,,,,68.34,57.2915,,,,992.0,,71.629,3.29,2.6041,2.8721,255292.0,,
BRN,Brunei Darussalam,1991,2.4668,,78.0645,,20.28,5770.0,,,,100.0,100.0,0.0,0.0,0.4,-737.4754,99.8943,7438.262,8.1202,5035.69,,0.0,0.04,-1.3248,,6.3736,24.2715,0.0179,0.0007,1.3305,0.0002,,1.4122,0.0022,0.0108,0.0501,-6.2097,,0.0456,2.9206,0.1346,0.0433,,,,,,4.9097,18.6968,1.1674,0.423,0.1582,0.5972,0.0009,14.1764,0.0065,0.0207,0.0001,0.0017,0.0003,0.0129,0.0453,0.0006,0.0052,0.0037,9.4203,8.9206,,,,49.8285,2.8636,0.8941,,1.6,,,,,,,0.591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0992,15.937,6284497293.8555,2.9107,23932.1897,,,,,87.8,0.9987,102.5479,116.4195,8.2268,,,13.2,,,28.31,,,,,,,,96.1226,94.9327,,68.309,56.3937,,,4.7,1087.0,,71.858,3.206,2.5884,2.8209,262596.0,,
BRN,Brunei Darussalam,1992,2.4668,,77.7609,,26.98,5770.0,,,,100.0,100.0,0.0,0.0,0.2,-725.0318,99.9352,7783.2327,7.8912,5001.02,,0.0,0.0,-1.8371,,6.5872,24.4116,0.0163,0.0004,1.0881,0.0002,,1.1682,0.0024,0.0087,0.052,-22.4148,,0.0518,3.1436,0.1699,0.0473,,,,,,5.3615,19.8693,1.2937,0.4768,0.1783,0.6543,0.0009,24.6831,0.0085,0.0213,0.0001,0.0017,0.0004,0.0148,0.049,0.0006,0.006,0.0041,18.3575,12.5709,,,,51.2028,3.0646,0.9569,,1.2795,,,,,,,0.6455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0952,17.6406,6327966435.1703,-3.1206,23450.8964,,,,,,1.014,101.335,114.4411,9.1806,,,13.1,,,29.43,,,,,,,,96.0121,94.8198,,68.758,57.6953,,,4.711,969.0,,72.09,3.111,2.5745,2.7209,269839.0,,
BRN,Brunei Darussalam,1993,2.4668,,77.4573,,27.61,5770.0,,,,100.0,100.0,0.0,0.0,0.0,-746.8558,99.9741,7299.5327,7.6924,4957.86,,0.0,0.0,-1.4281,,6.9063,24.9351,0.0159,0.0001,1.3521,0.0002,,1.4339,0.0027,0.009,0.0538,-4.7685,,0.058,2.9958,0.1731,0.0494,,,,,,5.411,19.5363,1.4513,0.4843,0.1811,0.6824,0.0009,25.8343,0.0108,0.0219,0.0001,0.0013,0.0004,0.0158,0.0506,0.0007,0.0061,0.0043,22.2222,18.0241,,,,52.5562,3.2655,1.0196,,4.2517,,,,,,,0.7449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1087,17.9873,6203339912.1545,-0.6336,22397.0737,,,,,,1.0166,99.7483,115.3053,9.276,,,13.0,,,30.58,,,,,,,,95.8327,94.5798,,69.163,59.0275,,,4.806,1082.0,,72.333,3.007,2.5678,2.6087,276971.0,,
BRN,Brunei Darussalam,1994,2.4668,,77.1537,,29.43,5770.0,,,,100.0,100.0,0.0,0.0,0.0,-830.2639,99.9747,6603.0666,7.5324,5108.65,,0.0,0.0,-0.9743,,7.0392,24.778,0.0166,0.0002,1.394,0.0002,,1.4811,0.0031,0.0112,0.0558,-1.6338,,0.0641,2.8253,0.1859,0.0529,,,,,,5.494,19.3389,1.6418,0.4869,0.182,0.723,0.001,27.7645,0.0145,0.022,0.0001,0.0014,0.0004,0.0142,0.0496,0.0008,0.0062,0.0046,19.8068,20.2953,,,,53.9072,3.4665,1.0824,,2.4625,,,,,,,0.8563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1131,16.8673,6467782517.7224,0.9927,22766.5872,,,,,,1.0041,103.8254,115.4035,,,,12.7,,,31.77,,,,,,,,95.6377,94.3315,,69.516,60.3853,,,4.892,1206.0,,72.571,2.901,2.5763,2.5382,284091.0,,
BRN,Brunei Darussalam,1995,2.277,,76.8501,,30.26,5770.0,,,,100.0,100.0,0.0,0.0,0.0,-703.3857,99.9751,7718.4147,7.4196,5118.22,,0.0,0.19,0.2665,,7.3244,25.1529,0.0147,0.0002,1.3529,0.0002,,1.4405,0.0033,0.0113,0.0578,-4.3302,,0.0573,2.9812,0.202,0.0559,,,,,,5.8139,19.9657,1.7398,0.5084,0.1901,0.7767,0.001,35.2038,0.0183,0.0227,0.0,0.0014,0.0004,0.0151,0.0517,0.0008,0.0065,0.0047,24.8792,25.1692,,,,55.2552,3.4665,1.0824,,5.9666,,,,,,1.02,0.726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1049,15.5879,7700144069.1419,1.3473,26443.2565,,,,,,,102.0737,113.2875,,,,12.3,,,32.99,,,,,,,,95.4949,94.18,,69.814,61.7573,,,4.982,1348.0,,72.838,2.787,2.602,2.4699,291195.0,,
BRN,Brunei Darussalam,1996,2.277,,76.5465,,26.57,5770.0,0.479,,,100.0,100.0,0.0,0.0,0.0,-679.1263,99.9748,7585.3087,7.3413,5025.89,,0.0,0.52,0.9005,,7.6929,25.7912,0.0149,0.0002,1.4052,0.0003,,1.4953,0.0035,0.0114,0.0598,-0.6907,,0.0602,3.0973,0.2308,0.0578,,,,,,6.1077,20.4767,1.8236,0.5342,0.1997,0.8368,0.001,42.0362,0.0348,0.0228,0.0,0.0015,0.0005,0.0173,0.0551,0.0009,0.0074,0.0048,33.0918,31.4666,,,,56.5989,3.4665,1.0824,,1.9961,,0.9273,,34.91,,3.3,0.8925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0997,17.7136,7663377306.05,-0.0273,25692.2357,1.237,0.816,1.3483,,,,,111.8544,,,,11.9,,,34.25,,,,,,,,95.4311,94.1472,,70.069,63.1366,,,5.035,1464.0,,73.079,2.681,2.6393,2.4026,298276.0,,-0.65
BRN,Brunei Darussalam,1997,2.277,,76.2429,,33.66,5770.0,,,,100.0,100.0,0.0,0.0,0.0,-635.2758,99.9755,7652.6807,7.2775,5162.6,,0.0,0.75,-1.3548,,8.2021,26.8621,0.0188,0.0002,1.4967,0.0003,,1.5928,0.004,0.0111,0.0617,5.7847,,0.0696,2.9991,0.2693,0.2171,,,,,,6.5013,21.2919,2.0701,0.5347,0.1999,0.8749,0.0011,51.1895,0.0479,0.026,0.0004,0.0016,0.0006,0.0174,0.0601,0.001,0.0083,0.0048,45.1691,40.1685,,,,57.9395,3.4665,1.0824,,1.7116,,,,26.68,,4.83,0.9436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0755,17.3471,7793034376.2081,6.3439,25522.3975,,,,,,,108.5803,110.2139,,,,11.5,,,35.54,,,,,,,,95.3103,94.0345,,70.3,64.5178,,,5.186,1533.0,,73.326,2.6,2.6777,2.341,305341.0,,
BRN,Brunei Darussalam,1998,2.277,,75.9393,,38.7,5770.0,0.3511,,,100.0,100.0,0.0,0.0,0.0,-628.173,99.979,7448.3128,7.2261,5498.76,,0.0,6.63,-1.2242,,7.6705,24.5546,0.0194,0.0002,1.708,0.0002,,1.8059,0.0042,0.0102,0.0636,19.9376,,0.0603,2.3663,0.1956,0.1207,,,,,,5.7432,18.385,2.1782,0.506,0.1892,0.8211,0.0011,33.5597,0.0571,0.0282,0.0,0.0014,0.0004,0.0175,0.0642,0.0011,0.0109,0.0048,55.0725,31.0838,,,,59.2761,3.4665,1.0824,,-0.4414,,0.8926,,41.61,,6.28,1.1503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.097,11.8062,5550846019.5435,-6.6572,17769.2463,1.1116,0.5318,0.8923,,,0.9851,115.1098,113.1086,8.7609,,,11.0,,,36.86,,,,,,,,95.0668,93.7162,,70.521,65.9182,,,5.347,1566.0,,73.584,2.533,2.7133,2.2807,312385.0,,-0.7232
BRN,Brunei Darussalam,1999,2.277,,75.6357,,48.19,5770.0,,,,100.0,100.0,0.0,0.0,0.0,-674.547,99.9779,7427.4478,7.185,5073.62,,0.0,0.04,1.6599,,8.1543,25.5292,0.0188,0.0002,1.9072,0.0002,,2.0064,0.0039,0.0101,0.066,33.2536,,0.0603,2.8182,0.1668,0.1169,,,,,,6.0084,18.8109,2.0338,0.5078,0.1898,0.8113,0.0011,39.727,0.0707,0.0323,0.0,0.0016,0.0004,0.0157,0.0688,0.001,0.013,0.0049,66.1836,39.3516,,,,60.6093,3.4665,1.0824,,-0.4156,,,,37.16,,7.67,1.0806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0856,15.924,6309070377.5966,4.2607,19752.2013,,,,,,0.9813,117.8372,113.2622,8.8934,,,10.7,,,38.22,,,,,,,,95.0315,93.7478,,70.733,67.3453,,,5.434,1639.0,,73.806,2.461,2.7512,2.2242,319411.0,,
BRN,Brunei Darussalam,2000,2.277,,75.3321,,54.73,5770.0,0.3523,100.0,4.34,100.0,100.0,0.0,0.0,0.0,-725.6539,99.9786,7306.5081,7.1524,5176.05,,0.0,0.12,1.1295,4.482,8.4862,25.9975,0.0188,0.0002,2.131,0.0002,,2.232,0.0039,0.0099,0.068,48.2367,,0.0601,2.901,0.1411,0.1309,0.1602,-4.0042,-4.0042,0.0,0.0,6.0748,18.6102,2.0325,0.4961,0.1855,0.8083,0.0012,41.2711,0.1121,0.0354,0.0,0.0019,0.0003,0.0154,0.0672,0.001,0.008,0.0051,62.3188,45.0236,,28.0961,,61.94,3.4665,1.0824,,1.5582,,0.8667,,38.26,,8.9963,1.0688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0699,23.668,6570999087.5674,3.4747,20130.2572,1.302,0.5179,0.9421,,,0.9822,116.7149,112.0379,8.9207,,9.5333,10.3,,2.77,39.6,,,,,,,,95.081,93.9126,,70.922,68.789,,,5.459,1660.0,,74.017,2.398,2.7912,2.1718,326424.0,,-0.7129
BRN,Brunei Darussalam,2001,2.4668,1244.4538,75.0095,256.0865,62.7,5770.0,,100.0,3.91,100.0,100.0,0.0,0.0,0.0,-790.4093,99.9784,6624.4457,7.1442,5200.15,,0.0,0.37,0.4658,4.7256,8.7298,26.1885,0.0208,0.0002,2.5634,0.0001,,2.6682,0.004,0.0095,0.0702,77.2066,,0.0599,2.6448,0.1154,0.1257,0.1602,-4.0042,-4.0042,0.0,0.0,5.8618,17.5848,2.0715,0.4718,0.1764,0.8434,0.0012,36.3178,0.1299,0.0372,0.0,0.0022,0.0002,0.0153,0.0699,0.001,0.0087,0.0053,68.8406,49.1865,,28.3465,,63.2533,3.4665,1.0824,,0.5959,,,,32.0,,12.9178,1.1882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0825,18.7665,6096155767.3814,1.4661,18287.8272,,,,,92.67,0.9774,122.5549,110.1354,,,,10.0,,2.66,41.01,,,,,,,,94.8495,93.6429,,71.074,70.2331,,,5.499,1569.0,,74.209,2.337,2.8319,2.0981,333345.0,,
BRN,Brunei Darussalam,2002,2.4668,1088.6922,74.6869,474.5077,69.45,5770.0,0.2915,100.0,3.68,100.0,100.0,0.0,0.0,0.0,-833.7776,99.9794,6344.7095,7.1636,5299.87,,0.0,0.39,-1.4822,3.8935,7.8977,23.2218,0.0198,0.0002,2.0259,0.0001,,2.1326,0.0043,0.0096,0.0726,41.6351,,0.0599,2.1385,0.125,0.1306,0.1602,-4.0042,-4.0042,0.0,0.0,5.5581,16.3426,2.2216,0.4303,0.1609,0.8812,0.0012,29.2551,0.1395,0.0352,0.0,0.0016,0.0003,0.0145,0.0676,0.0011,0.0094,0.0055,63.285,34.9665,,27.9064,,64.5349,3.4665,1.0824,,-2.315,0.0159,0.8452,,24.27,,15.3299,1.1545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0802,17.4445,6333082875.5694,3.9614,18621.2923,1.1555,0.4804,1.0517,,,0.973,119.1205,112.1153,,,,9.8,,2.6,42.44,,,,,,,,94.6956,93.5001,,70.936,70.7569,,,5.575,1499.0,,74.365,2.264,2.8778,2.0059,340099.0,,-0.8336
BRN,Brunei Darussalam,2003,2.4668,799.1001,74.3643,379.4345,68.07,5770.0,0.2947,100.0,4.15,100.0,100.0,0.0,0.0,0.0,-739.1434,99.9787,7227.9346,7.1889,5218.13,,0.0,0.51,-0.4716,4.9079,8.9121,25.7102,0.0221,0.0002,2.1236,0.0001,,2.2356,0.0051,0.0097,0.0747,48.4758,,0.0599,2.5776,0.1314,0.1256,0.1602,-4.0042,-4.0042,0.0,0.0,6.4529,18.6157,2.6344,0.4823,0.1803,0.9227,0.0013,50.064,0.1506,0.0375,0.0,0.002,0.0003,0.0155,0.073,0.0013,0.0108,0.0056,76.3285,52.3019,,27.7174,,65.7755,3.4665,1.0824,,0.3,0.0184,0.6885,,37.66,,19.595,1.2373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0893,19.5472,7167725261.9271,3.5834,20677.9001,1.1444,0.5647,1.0012,,,0.9789,121.754,116.9263,,,,9.6,,2.64,43.89,,,,,,,,94.6078,93.4657,,70.779,71.2932,,,5.663,1383.0,,74.509,2.185,2.9328,1.9041,346637.0,,-0.7766
BRN,Brunei Darussalam,2004,2.4668,1197.0595,74.0417,584.7824,65.86,5770.0,0.3945,100.0,3.79,100.0,100.0,0.0,0.0,0.0,-793.8699,99.9768,6509.4138,7.1986,5146.57,,0.0,0.05,-1.3663,4.4061,8.4103,23.8312,0.0208,0.0002,1.7878,0.0001,,1.9009,0.0052,0.0104,0.0764,26.2469,,0.0481,2.3088,0.1186,0.1266,0.1602,-4.0042,-4.0042,0.0,0.0,6.2692,17.7643,2.6921,0.4681,0.175,0.9737,0.0013,45.792,0.1639,0.0396,0.0,0.0014,0.0003,0.0157,0.0763,0.0013,0.0125,0.0056,84.2995,43.7265,,27.6561,,66.966,3.4665,1.0824,,0.8142,0.037,0.2251,,37.87,,29.7156,1.1705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0455,21.0578,8619178773.5146,0.1045,24423.0947,1.3694,0.3709,1.1962,,,0.9727,115.2314,119.1053,,,,9.5,,2.62,45.35,,,,,,,,94.5153,93.4118,,70.618,71.8223,,,5.786,1261.0,,74.603,2.104,3.0026,1.7938,352911.0,,-0.7978
BRN,Brunei Darussalam,2005,2.4668,1278.3186,73.7192,602.9876,48.59,5770.0,0.2395,100.0,3.65,100.0,100.0,0.0,0.0,0.0,-839.5452,99.9768,6180.9019,7.171,5213.07,,0.0,0.65,-0.0177,4.0866,8.0908,22.5423,0.0213,0.0002,1.715,0.0001,,1.8303,0.0051,0.0108,0.0778,21.5581,,0.0511,2.1246,0.1186,0.1357,0.1602,-4.0042,-4.0042,0.0,0.0,6.0092,16.7426,2.6261,0.4487,0.1678,0.9518,0.0014,39.7456,0.1796,0.0367,0.0,0.0013,0.0003,0.0145,0.0717,0.0013,0.012,0.0056,73.1884,38.2665,,27.6577,,68.1055,3.4665,1.0824,,1.2444,,0.5947,,35.14,,36.4664,0.9746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0551,24.7225,10547202620.5286,-0.0039,29386.2704,1.2127,0.2335,0.9102,,,0.9725,113.2248,119.8448,,,,9.5,,3.15,46.82,,,,,,,,94.4119,93.3414,,70.459,72.3385,19.744,17.217,5.931,1163.0,,74.683,2.024,3.0889,1.6872,358916.0,,-0.7767
BRN,Brunei Darussalam,2006,2.334,1013.4377,73.3966,442.1976,78.17,5770.0,0.2019,100.0,4.96,100.0,100.0,0.0,0.0,0.0,-604.8644,99.9772,8644.2561,7.0445,5147.11,,0.0,0.17,0.8439,7.3194,11.3236,31.0522,0.0222,0.0003,2.3583,0.0011,,2.4782,0.0054,0.0112,0.0799,64.5879,,0.0756,2.6991,1.8999,0.1254,0.1602,-4.0042,-4.0042,0.0,0.0,8.6155,23.6259,2.7827,0.618,0.2311,1.0314,0.0014,100.3558,0.1439,0.0398,0.0,0.002,0.0012,0.0227,0.0859,0.0014,0.0133,0.0056,107.4879,93.5129,,27.7792,,69.196,3.4665,1.0824,,0.1599,,0.8664,,41.66,,42.1863,0.7547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0634,27.6868,12644616418.691,4.0984,34674.7995,1.1234,0.1151,0.9357,,,0.9781,115.9461,121.506,,,,9.5,,2.85,48.3,,,,,,,,94.2418,93.1863,,70.287,72.862,19.86,17.323,5.997,1030.0,,74.753,1.969,3.1845,1.5885,364663.0,,-1.0987
BRN,Brunei Darussalam,2007,2.3529,1564.8328,73.074,639.4739,81.91,5770.0,0.2094,100.0,5.07,100.0,100.0,0.0,0.0,0.0,-539.0971,99.9777,8703.6655,6.8204,5152.5,,0.0,0.63,1.0245,6.8046,10.8088,29.1442,0.0232,0.0004,2.3041,0.001,,2.4254,0.0049,0.0105,0.0814,61.0812,,0.1086,2.4713,1.8468,0.107,0.1602,-4.0042,-4.0042,0.0,0.0,8.1844,22.0679,2.5228,0.61,0.2281,1.1264,0.0014,90.3305,0.1107,0.0413,0.0001,0.0019,0.0012,0.0225,0.0882,0.0012,0.0145,0.0056,113.0435,84.7153,,27.844,,70.3744,3.4665,1.0824,,0.9678,,0.9181,,43.81,,44.68,0.7263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0785,25.0545,13432029484.4012,-3.7636,36217.3291,1.1071,0.4017,0.9861,4.22,,0.9828,118.8023,122.3213,,,,9.5,,2.81,49.77,,,,,,,,93.9977,92.9234,,70.016,73.5164,20.07,17.511,6.091,2291.0,,74.793,1.933,3.2747,1.6886,370873.0,,-1.0615
