ISO3 code,Economy,year,GDP_growth,E_score,S_score,G_score,E_score_lag1,S_score_lag1,G_score_lag1,inflation,population_growth
BRN,Brunei Darussalam,1996,-0.0273,25.101460041348552,52.57097856622197,,24.96073765003808,53.572594541370826,,1.9961,2.4026
BRN,Brunei Darussalam,1997,6.3439,24.72571712422268,54.47669794619137,,25.101460041348552,52.57097856622197,,1.7116,2.341
BRN,Brunei Darussalam,1998,-6.6572,25.901829129326085,52.294272853229,,24.72571712422268,54.47669794619137,,-0.4414,2.2807
BRN,Brunei Darussalam,1999,4.2607,26.672567825883593,52.77605002841285,,25.901829129326085,52.294272853229,,-0.4156,2.2242
BRN,Brunei Darussalam,2000,3.4747,27.034396967885257,55.96554440671058,,26.672567825883593,52.77605002841285,,1.5582,2.1718
BRN,Brunei Darussalam,2001,1.4661,26.142050824228942,58.1127978515677,,27.034396967885257,55.96554440671058,,0.5959,2.0981
BRN,Brunei Darussalam,2002,3.9614,25.521861316572775,56.10225857132483,0.0,26.142050824228942,58.1127978515677,,-2.315,2.0059
BRN,Brunei Darussalam,2003,3.5834,26.10604866155664,56.348801894946476,0.09686918784872903,25.521861316572775,56.10225857132483,0.0,0.3,1.9041
BRN,Brunei Darussalam,2004,0.1045,25.663844356124304,55.967490566817425,0.8175759454432732,26.10604866155664,56.348801894946476,0.09686918784872903,0.8142,1.7938
BRN,Brunei Darussalam,2005,-0.0039,25.99657818089129,54.761998591544206,,25.663844356124304,55.967490566817425,0.8175759454432732,1.2444,1.6872
BRN,Brunei Darussalam,2006,4.0984,27.316006054714702,54.642485910403764,,25.99657818089129,54.761998591544206,,0.1599,1.5885
BRN,Brunei Darussalam,2007,-3.7636,28.21593538157405,54.942277431191016,,27.316006054714702,54.642485910403764,,0.9678,1.6886
BRN,Brunei Darussalam,2008,-3.9007,29.172662904383156,55.154624001621585,,28.21593538157405,54.942277431191016,,2.085,1.8487
BRN,Brunei Darussalam,2009,-1.9003,28.75840322595816,54.92238284169433,,29.172662904383156,55.154624001621585,,1.0357,1.8772
BRN,Brunei Darussalam,2010,2.7414,28.948718142359247,54.07180419675356,,28.75840322595816,54.92238284169433,,0.3569,1.899
BRN,Brunei Darussalam,2011,3.7444,29.50484367723931,55.15906364278574,,28.948718142359247,54.07180419675356,,0.1379,1.7827
BRN,Brunei Darussalam,2012,0.9131,28.97265183983124,52.529181294691334,,29.50484367723931,55.15906364278574,,0.1118,1.5326
BRN,Brunei Darussalam,2013,-2.1248,28.524864414508656,54.692424459605455,,28.97265183983124,52.529181294691334,,0.3892,1.3823
BRN,Brunei Darussalam,2014,-2.5079,28.727803772106174,52.24474489838465,,28.524864414508656,54.692424459605455,,-0.2071,1.3402
BRN,Brunei Darussalam,2015,-0.3924,27.753489062327862,56.48053737346644,,28.727803772106174,52.24474489838465,,-0.4883,1.3021
BRN,Brunei Darussalam,2016,-2.4779,27.36954176242111,53.2060442927588,,27.753489062327862,56.48053737346644,,-0.2787,1.2596
BRN,Brunei Darussalam,2017,1.3287,28.59216924166597,55.38601245024053,,27.36954176242111,53.2060442927588,,-1.2605,1.2107
BRN,Brunei Darussalam,2018,0.0524,28.256415826422206,56.95841877176156,10.140266584004959,28.59216924166597,55.38601245024053,,1.0251,1.1574
BRN,Brunei Darussalam,2019,3.8688,28.860623557167187,59.51887245822854,,28.256415826422206,56.95841877176156,10.140266584004959,-0.3905,1.1062
BRN,Brunei Darussalam,2020,1.1336,29.715966885576314,56.77699277893263,,28.860623557167187,59.51887245822854,,1.9403,1.0615
BRN,Brunei Darussalam,2021,-1.5908,27.803671766841365,58.688535677635635,,29.715966885576314,56.77699277893263,,1.7334,0.9603
BRN,Brunei Darussalam,2022,-1.6283,26.51376507228705,57.723610197217575,,27.803671766841365,58.688535677635635,,3.6823,0.8046
BRN,Brunei Darussalam,2023,1.1276,22.853767174900618,54.926417852565585,,26.51376507228705,57.723610197217575,,0.3571,0.7829
BRN,Brunei Darussalam,2024,4.0525,13.360688272182578,40.32607644609781,,22.853767174900618,54.926417852565585,,-0.3887,0.8185
IDN,Indonesia,1961,5.7406,30.70020108294829,49.02420482343369,,24.08904223049958,40.7083213534638,,13.6919,2.7867
IDN,Indonesia,1962,1.842,35.00901330755178,49.60997211756707,,30.70020108294829,49.02420482343369,,131.3978,2.807
IDN,Indonesia,1963,-2.237,28.701392582906138,50.18980019811907,,35.00901330755178,49.60997211756707,,145.9108,2.8251
IDN,Indonesia,1964,3.5297,35.66630429034516,51.18752634703439,,28.701392582906138,50.18980019811907,,108.9947,2.8555
IDN,Indonesia,1965,1.0816,28.799874237529846,46.473553265071644,,35.66630429034516,51.18752634703439,,306.7631,2.529
IDN,Indonesia,1966,2.7913,32.767003351167986,48.48559198078415,,28.799874237529846,46.473553265071644,,1136.2541,2.3667
IDN,Indonesia,1967,1.3804,24.27941909450028,49.57383505563451,,32.767003351167986,48.48559198078415,,106.0,2.5997
IDN,Indonesia,1968,10.9152,29.29872152477067,51.83193514313273,,24.27941909450028,49.57383505563451,,128.843,2.7075
IDN,Indonesia,1969,6.8223,26.80398156068793,52.70908815365162,,29.29872152477067,51.83193514313273,,15.4799,2.7642
IDN,Indonesia,1970,7.5546,31.0754480927004,47.85733937093208,,26.80398156068793,52.70908815365162,,12.3995,2.7523
IDN,Indonesia,1971,7.024,30.959204707889224,53.25950497914567,,31.0754480927004,47.85733937093208,,4.2337,2.7092
IDN,Indonesia,1972,7.0376,30.219655179240693,50.35672474958105,,30.959204707889224,53.25950497914567,,6.5217,2.6623
IDN,Indonesia,1973,8.104,32.39965793225739,50.60812731197422,,30.219655179240693,50.35672474958105,,31.0419,2.6272
IDN,Indonesia,1974,7.6347,31.568920044419972,50.37939753811003,,32.39965793225739,50.60812731197422,,40.4918,2.5738
IDN,Indonesia,1975,4.9773,32.610442406037166,46.46705089775869,,31.568920044419972,50.37939753811003,,19.1657,2.5261
IDN,Indonesia,1976,6.8866,31.953436752661545,50.392308412287605,,32.610442406037166,46.46705089775869,,19.8286,2.4942
IDN,Indonesia,1977,8.7613,34.133591165727815,50.987819269052615,,31.953436752661545,50.392308412287605,,11.0521,2.4552
IDN,Indonesia,1978,6.7671,35.83359576667085,51.48684767634536,,34.133591165727815,50.987819269052615,,8.1126,2.4385
IDN,Indonesia,1979,7.3243,34.59729125333519,54.4978332318591,,35.83359576667085,51.48684767634536,,16.2328,2.4231
IDN,Indonesia,1980,9.8801,35.05066025863115,50.06328946481793,,34.59729125333519,54.4978332318591,,18.0354,2.3886
IDN,Indonesia,1981,7.9272,36.75051407190757,52.76178821076346,,35.05066025863115,50.06328946481793,,12.2659,2.3452
